Id,MaHoSo,SoBaoDanh,ThuTuNhanHoSo,MaSinhVien,MaBarcode,HoDem,Ten,GioiTinh,NgaySinh,DonViCuDiHoc,DanToc,TonGiao,HoKhauThuongTru,DiaChiLienLac,TenTinh,TenHuyen,TenPhuongXa,NoiSinhTinh,NoiSinhHuyen,NoiSinhPhuongXa,NguyenQuan,TenDoiTuong,TenDoiTuongChinhSach,KhuVuc,PhanHe,TruongTotNghiep,NgayVaoDoan,NgayVaoDang,SoCMND,NgayCap,NoiCapCMND,NoiCap,NgayNhapHoc,HoTenCha,NgheNghiepCha,HoTenMe,NgheNghiepMe,SoDienThoai,SoDienThoaiPhuHuynh,SoDienThoai2,SoDienThoai3,Email,EmailTruong,SoTaiKhoan,TenTaiKhoan,TenNganHang,ChiNhanhNganHang,MaBHXHBHYT,TrangThai,QuocTich,TruongLop12,SoQuyetDinh,NgayQuyetDinh,DotRaQuyetDinh,ChucVu,DonViCongTac,GhiChu,HinhTheSinhVienUrl,NgayImportAnhTheSv,NgayCapNhatAnhThe,AnhCMNDMatTruoc,AnhCMNDMatSau,AnhBangTotNghiep,AnhHocBa,AnhGiayKhaiSinh,AnhHoKhau,HoSoDaXacThuc,NgayXacThucHoSo,NgayTao,NgayCapNhat,IsDeleted
fa6c9a84-8010-41ff-bfb4-1fef8d87f779,HS080,SBD080,80,SV080,BC080,Nguyen Thi,Mai,0,7/4/2005,THPT Nguyen Thi Dinh,Kinh,Thien Chua giao,1600 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1600 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Binh Thuan,Phan Thiet,Phu Thuy,,,,KV2,,THPT Nguyen Thi Dinh,14/7/2020,,25/2/2023,,CA Binh Thuan,,,Nguyen Van Lam,Ky Su,Do Thi Minh,Buon Ban,979012345,,,,mai.nt@mail.com,,,NGUYEN THI MAI,VPBank,Chi nhanh Quan 1,9012345678,1,Vi?t Nam,THPT Nguyen Thi Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
902138d0-c4d1-4d66-b4f7-27070c26313a,HS081,SBD081,81,SV081,BC081,Tran Van,Quang,1,19/8/2004,THPT Marie Curie,Kinh,Phat giao,1700 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1700 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Gia Lai,Pleiku,Ward 4,,,,KV2-NT,,THPT Marie Curie,8/3/2020,,14/7/2022,,CA Gia Lai,,,Tran Van Chinh,Cong Nhan,Phan Thi Tam,Noi Tro,980123456,,,,quang.tv@mail.com,,,TRAN VAN QUANG,Techcombank,Chi nhanh Quan 1,123456789,1,Vi?t Nam,THPT Marie Curie,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
c7a2e2bb-b68d-4af9-bf63-37bc1aa9e558,HS082,SBD082,82,SV082,BC082,Le Thi,Hoa,0,3/2/2005,THPT Nguyen Hue,Kinh,Khong,1800 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1800 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Kon Tum,Kon Tum,Thang Loi,,,,KV1,,THPT Nguyen Hue,21/5/2020,,3/1/2021,,CA Kon Tum,,,Le Van Thang,Giao Vien,Bui Thi Thuy,Ke Toan,961234567,,,,hoa.lt@mail.com,,,LE THI HOA,Sacombank,Chi nhanh Quan 1,1234567890,1,Vi?t Nam,THPT Nguyen Hue,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
67be0c27-4a6e-45e3-a6cb-d84772b8d219,HS083,SBD083,83,SV083,BC083,Hoang Van,Minh,1,16/10/2003,THPT Ngo Quyen,Kinh,Thien Chua giao,1900 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1900 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Dak Nong,Gia Nghia,Nghia Tan,,,,KV3,,THPT Ngo Quyen,14/9/2019,,17/8/2022,,CA Dak Nong,,,Hoang Van Long,Cong An,Nguyen Thi Yen,Ban Hang,903456789,,,,minh.hv@mail.com,,,HOANG VAN MINH,ACB,Chi nhanh Quan 1,2345678901,1,Vi?t Nam,THPT Ngo Quyen,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
2b0d3256-6f1f-4ae6-bdea-1d4c94e3c3c5,HS084,SBD084,84,SV084,BC084,Pham Thi,Yen,0,29/12/2005,THPT Nguyen Thi Dinh,Kinh,Phat giao,2000 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2000 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Lam Dong,Bao Loc,Loc Son,,,,KV2,,THPT Nguyen Thi Dinh,7/2/2020,,6/4/2021,,CA Lam Dong,,,Pham Van Dat,Bo Doi,Tran Thi Thao,Noi Tro,914567890,,,,yen.pt@mail.com,,,PHAM THI YEN,Eximbank,Chi nhanh Quan 1,3456789012,1,Vi?t Nam,THPT Nguyen Thi Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
6aa2f3a4-2c6b-4937-bcbb-7de1cf5d401f,HS085,SBD085,85,SV085,BC085,Do Van,Thanh,1,14/5/2004,THPT Le Quy Don,Kinh,Khong,2100 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2100 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Ninh Thuan,Phan Rang,My Hai,,,,KV2-NT,,THPT Le Quy Don,20/6/2020,,28/11/2022,,CA Ninh Thuan,,,Do Van Thang,Lao Dong,Ho Thi Lien,Ke Toan,975678901,,,,thanh.dv@mail.com,,,DO VAN THANH,VietinBank,Chi nhanh Quan 1,4567890123,1,Vi?t Nam,THPT Le Quy Don,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
d7c08b5b-3dcf-4299-bc9f-b28081891c8a,HS086,SBD086,86,SV086,BC086,Nguyen Thi,Diep,0,8/1/2004,THPT Phan Chu Trinh,Kinh,Thien Chua giao,2200 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2200 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Binh Thuan,La Gi,Tan Hai,,,,KV1,,THPT Phan Chu Trinh,12/9/2019,,17/9/2021,,CA Binh Thuan,,,Nguyen Van Tan,Giao Vien,Tran Thi Ha,Ban Hang,986789012,,,,diep.nt@mail.com,,,NGUYEN THI DIEP,MBBank,Chi nhanh Quan 1,5678901234,1,Vi?t Nam,THPT Phan Chu Trinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
57ed2a4d-2011-44aa-8c13-c54054a739b9,HS087,SBD087,87,SV087,BC087,Tran Van,Dung,1,26/11/2005,THPT Gia Dinh,Kinh,Phat giao,2300 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2300 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Vung Tau,Ba Ria,Phuoc Hung,,,,KV3,,THPT Gia Dinh,5/4/2020,,6/3/2023,,CA Vung Tau,,,Tran Van Hieu,Ky Su,Do Thi Minh,Noi Tro,967890123,,,,dung.tv@mail.com,,,TRAN VAN DUNG,VPBank,Chi nhanh Quan 1,6789012345,1,Vi?t Nam,THPT Gia Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
17e4181b-f07b-42e4-8fd8-6fbc76d3f97d,HS088,SBD088,88,SV088,BC088,Le Thi,Anh,0,10/3/2004,THPT Nguyen Thi Minh Khai,Kinh,Khong,2400 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2400 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Tien Giang,Go Cong,Long Chanh,,,,KV2,,THPT Nguyen Thi Minh Khai,18/7/2020,,21/10/2021,,CA Tien Giang,,,Le Van Long,Cong Nhan,Phan Thi Sam,Ke Toan,908901234,,,,anh.lt@mail.com,,,LE THI ANH,Techcombank,Chi nhanh Quan 1,7890123456,1,Vi?t Nam,THPT Nguyen Thi Minh Khai,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
7fd1e406-e143-4ed5-9325-4fda5a46e230,HS089,SBD089,89,SV089,BC089,Ho Van,Tuan,1,23/5/2005,THPT Le Quy Don,Kinh,Thien Chua giao,2500 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2500 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Ben Tre,Ben Tre,Phuong 6,,,,KV2-NT,,THPT Le Quy Don,11/2/2020,,10/4/2023,,CA Ben Tre,,,Ho Van Hiep,Quan Ly,Vo Thi Kim,Ban Hang,917890123,,,,tuan.hv@mail.com,,,HO VAN TUAN,Sacombank,Chi nhanh Quan 1,8901234567,1,Vi?t Nam,THPT Le Quy Don,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
a79d279f-4e8a-4b80-b69b-f80dc73313e2,HS090,SBD090,90,SV090,BC090,Pham Thi,Diep,0,7/12/2003,THPT Nguyen Du,Kinh,Phat giao,2600 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2600 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Tra Vinh,Tra Vinh,Ward 8,,,,KV1,,THPT Nguyen Du,24/9/2019,,2/9/2021,,CA Tra Vinh,,,Pham Van Thang,Lao Dong,Nguyen Thi Loan,Noi Tro,979012345,,,,diep.pt@mail.com,,,PHAM THI DIEP,ACB,Chi nhanh Quan 1,9012345678,1,Vi?t Nam,THPT Nguyen Du,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
229fe17e-3459-4eb5-bd89-1bd12f4e4c5d,HS091,SBD091,91,SV091,BC091,Nguyen Van,Nam,1,16/6/2004,THPT Tran Quy Cap,Kinh,Khong,2700 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2700 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Soc Trang,Soc Trang,Ward 1,,,,KV3,,THPT Tran Quy Cap,17/1/2020,,15/5/2023,,CA Soc Trang,,,Nguyen Van Trung,Giao Vien,Tran Thi Anh,Ke Toan,980123456,,,,nam.nv@mail.com,,,NGUYEN VAN NAM,Eximbank,Chi nhanh Quan 1,123456789,1,Vi?t Nam,THPT Tran Quy Cap,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
6d987d28-632a-41c2-a059-91a9c8c4b7c1,HS092,SBD092,92,SV092,BC092,Tran Thi,Thao,0,4/3/2005,THPT Nguyen Thi Dinh,Kinh,Thien Chua giao,2800 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2800 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Ca Mau,Ca Mau,Ward 7,,,,KV2,,THPT Nguyen Thi Dinh,10/6/2020,,4/11/2021,,CA Ca Mau,,,Tran Van Chien,Ky Su,Do Thi Yen,Ban Hang,961234567,,,,thao.tt@mail.com,,,TRAN THI THAO,VietinBank,Chi nhanh Quan 1,1234567890,1,Vi?t Nam,THPT Nguyen Thi Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
73d5c84f-bc06-4f8e-8097-7bc1428d10b3,HS093,SBD093,93,SV093,BC093,Le Van,Viet,1,28/8/2003,THPT Ngo Quyen,Kinh,Phat giao,2900 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,2900 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Kien Giang,Phu Quoc,Duong Dong,,,,KV2-NT,,THPT Ngo Quyen,3/12/2019,,29/1/2023,,CA Kien Giang,,,Le Van Cuong,Cong Nhan,Pham Thi Loan,Noi Tro,903456789,,,,viet.lv@mail.com,,,LE VAN VIET,MBBank,Chi nhanh Quan 1,2345678901,1,Vi?t Nam,THPT Ngo Quyen,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
6c934d3f-3922-498e-902c-c1ccf8c8a4fc,HS094,SBD094,94,SV094,BC094,Ho Thi,Sam,0,15/2/2004,THPT Nguyen Thuong Hien,Kinh,Khong,3000 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,3000 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,An Giang,Chau Doc,Chau Phu B,,,,KV1,,THPT Nguyen Thuong Hien,16/5/2020,,18/6/2022,,CA An Giang,,,Ho Van Phuc,Lao Dong,Nguyen Thi Hien,Ke Toan,914567890,,,,sam.ht@mail.com,,,HO THI SAM,VPBank,Chi nhanh Quan 1,3456789012,1,Vi?t Nam,THPT Nguyen Thuong Hien,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
84d76495-03cd-4b6d-b46d-b4a37087e76c,HS095,SBD095,95,SV095,BC095,Pham Van,Phuoc,1,1/7/2005,THPT Le Quy Don,Kinh,Thien Chua giao,3100 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,3100 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Tien Giang,My Tho,Ward 1,,,,KV3,,THPT Le Quy Don,8/10/2020,,7/3/2023,,CA Tien Giang,,,Pham Van Truong,Quan Ly,Tran Thi Loan,Ban Hang,975678901,,,,phuoc.pv@mail.com,,,PHAM VAN PHUOC,Techcombank,Chi nhanh Quan 1,4567890123,1,Vi?t Nam,THPT Le Quy D,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
